voter,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,first_date,last_date,first_from,first_to,last_from,last_to
0x990b6d01A9ccB973320ae25AADaE40df69287f7C,100,51,51,0,100,0,69,1688210863,1690618061,0x990b6d01a9ccb973320ae25aadae40df69287f7c,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,0x990b6d01a9ccb973320ae25aadae40df69287f7c,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6
0x7c52D1870423A266f6b0626fBC20EcA148D0300B,42,395,395,0,42,0,8,1658451860,1692550609,0x7c52d1870423a266f6b0626fbc20eca148d0300b,0x283cc5c26e53d66ed2ea252d986f094b37e6e895,0x7c52d1870423a266f6b0626fbc20eca148d0300b,0xfed09b096e3f91641d3a06273bca93d00c159512
0x5a8001B980a89c126c68194bE5799977c302B86f,3,1,0,0,3,0,0,1692489185,1692489447,0x5a8001b980a89c126c68194be5799977c302b86f,0x15fa08599eb017f89c1712d0fe76138899fdb9db,0x5a8001b980a89c126c68194be5799977c302b86f,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x3D1FB147C05f100832B9eB72112d414510fB74EE,2,2,0,0,2,0,0,1692439717,1692440411,0x3d1fb147c05f100832b9eb72112d414510fb74ee,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,0x3d1fb147c05f100832b9eb72112d414510fb74ee,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,17,123,123,0,17,0,8,1682005076,1692539101,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0x48294a067d1bc5a58bcbab4b3be329d078d9e1af,0x48294a067d1bc5a58bcbab4b3be329d078d9e1af,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x49ABdb49C8D7dF3bb4D22a5ad111Cde33C622150,9,16,4,0,9,0,2,1691248711,1692299967,0xee73323912a4e3772b74ed0ca1595a152b0ef282,0x49abdb49c8d7df3bb4d22a5ad111cde33c622150,0x49abdb49c8d7df3bb4d22a5ad111cde33c622150,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad
0x119b65311adEB3DEa7A3D05A3888986B66b93Ec4,8,421,0,0,8,0,0,1656220378,1692508377,0x932aaf84e1f17a83abb4c21bd47dc5939bb0026e,0x119b65311adeb3dea7a3d05a3888986b66b93ec4,0x119b65311adeb3dea7a3d05a3888986b66b93ec4,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x61987699055394c65355F2797D3e4e589f7FaBf4,19,442,442,0,19,0,7,1654430714,1692128597,0x61987699055394c65355f2797d3e4e589f7fabf4,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,0x61987699055394c65355f2797d3e4e589f7fabf4,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xddA42f12B8B2ccc6717c053A2b772baD24B08CbD,100,647,647,0,100,0,100,1636738835,1654174162,0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd,0xe592427a0aece92de3edee1f18e0157c05861564,0xdda42f12b8b2ccc6717c053a2b772bad24b08cbd,0xa132dab612db5cb9fc9ac426a0cc215a3423f9c9
0xd61FA7454b484cbAA69a7f7c04b3610FbcF2514B,72,296,146,0,72,0,3,1667060947,1692258609,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0xd61fa7454b484cbaa69a7f7c04b3610fbcf2514b,0xd61fa7454b484cbaa69a7f7c04b3610fbcf2514b,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x9714f78C2f3EAA25f400c7CEe3b354F3fab62D07,23,77,46,0,23,0,13,1685984184,1692110449,0x80c67432656d59144ceff962e8faf8926599bcf8,0x9714f78c2f3eaa25f400c7cee3b354f3fab62d07,0x9714f78c2f3eaa25f400c7cee3b354f3fab62d07,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xE04885c3f1419C6E8495C33bDCf5F8387cd88846,56,446,482,0,56,0,14,1654054972,1692537999,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xdEcF6B6621b4cB0c2cfD01cf5F0d1826BecF102c,20,582,582,0,20,0,19,1642328643,1692448407,0xdecf6b6621b4cb0c2cfd01cf5f0d1826becf102c,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xdecf6b6621b4cb0c2cfd01cf5f0d1826becf102c,0x4dea9e918c6289a52cd469cac652727b7b412cd2
0x7f722b8b013Ac7Bd654B3B102Acc7573A32DB9bc,17,76,77,0,17,0,17,1686049597,1692362069,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,0x822f17a9a5eecfd66dbaff7946a8071c265d1d07,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xE9687747bb6FE28f3D26f42dD956E61C2dc8C0EB,100,377,377,0,100,0,99,1660032779,1682244038,0xe9687747bb6fe28f3d26f42dd956e61c2dc8c0eb,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xe9687747bb6fe28f3d26f42dd956e61c2dc8c0eb,0x081911b600be8cf0e3545a0ff9415c099c1b85fe
0x3cc04875E98EDf01065a4B27e00bcfeDdb76CBA8,60,621,621,0,60,0,38,1638995925,1692566091,0x3cc04875e98edf01065a4b27e00bcfeddb76cba8,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x3cc04875e98edf01065a4b27e00bcfeddb76cba8,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x21E58a9c764d7E496Af7e8E3A7d03B09e5F944F2,100,135,135,0,100,0,65,1680939033,1689657935,0x21e58a9c764d7e496af7e8e3a7d03b09e5f944f2,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0x21e58a9c764d7e496af7e8e3a7d03b09e5f944f2,0xbeae1b06949d033da628ba3e5af267c3e740494b
0xaA3600788b72863ff51C8f0dB5F10bB65fbFeAB4,91,269,436,0,91,0,49,1669336239,1692465631,0xaa3600788b72863ff51c8f0db5f10bb65fbfeab4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xaa3600788b72863ff51c8f0db5f10bb65fbfeab4,0xa9edafa73151b5d88c0493fcc27603f32862f0c3
0xdFA9e47d2c2c8a75E21Aee7b6610A7d6f1Ab60e1,21,9,9,0,21,0,2,1691844785,1692196029,0xdfa9e47d2c2c8a75e21aee7b6610a7d6f1ab60e1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xdfa9e47d2c2c8a75e21aee7b6610a7d6f1ab60e1,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xD3D5d35540E98a191f6C188e2E00FF6E8405d114,3,5,0,0,3,0,0,1692184281,1692185351,0xee73323912a4e3772b74ed0ca1595a152b0ef282,0xd3d5d35540e98a191f6c188e2e00ff6e8405d114,0xd3d5d35540e98a191f6c188e2e00ff6e8405d114,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x72d69b8384746f45a81bc0B2144e06B5ccEB33C3,18,9,0,0,18,0,0,1691810027,1692246567,0x72d69b8384746f45a81bc0b2144e06b5cceb33c3,0xa9edafa73151b5d88c0493fcc27603f32862f0c3,0x72d69b8384746f45a81bc0b2144e06b5cceb33c3,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xc873B27f4416EbdFbD0f491fEf5445B27E82A337,25,199,78,0,25,0,3,1675450432,1692179449,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0xc873b27f4416ebdfbd0f491fef5445b27e82a337,0xc873b27f4416ebdfbd0f491fef5445b27e82a337,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xbA4d9A38fF58c99eb57d311769ED5993cc90117A,3,14,0,0,3,0,0,1691446703,1692471867,0xba4d9a38ff58c99eb57d311769ed5993cc90117a,0x7a6e01880693093abaccf442fcbed9e0435f1030,0xba4d9a38ff58c99eb57d311769ed5993cc90117a,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x153509e78Fd04144d482E27716aE14c52d7932B0,100,565,565,0,100,0,100,1643782117,1663840058,0x153509e78fd04144d482e27716ae14c52d7932b0,0xc338e9135e5ace8dcc70e2b9d320a03a101f96ae,0x153509e78fd04144d482e27716ae14c52d7932b0,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0xA2A8FF2AC4f5045aF0cdAB6F8A37Bc0072b13Fa5,100,635,635,0,100,0,100,1637778711,1651935606,0x1579e97c0c9619c61aef016d055b3d7de7f14bdb,0xa2a8ff2ac4f5045af0cdab6f8a37bc0072b13fa5,0xa2a8ff2ac4f5045af0cdab6f8a37bc0072b13fa5,0x5a9fd7c39a6c488e715437d7b1f3c823d5596ed1
